Domain Code,Domain,Area Code (M49),Area,Indicator Code,Indicator,Sex Code,Sex,Year Code,Year,Element Code,Element,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"OER","Employment Indicators: Rural","586","Pakistan","21133","Share of employment by status of employment, employees, rural areas","2","Male","2008","2008","6121","Value","3023","Labour force survey","%","33","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21133","Share of employment by status of employment, employees, rural areas","2","Male","2009","2009","6121","Value","3023","Labour force survey","%","33","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21133","Share of employment by status of employment, employees, rural areas","2","Male","2010","2010","6121","Value","3023","Labour force survey","%","33","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21133","Share of employment by status of employment, employees, rural areas","2","Male","2011","2011","6121","Value","3023","Labour force survey","%","35","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21133","Share of employment by status of employment, employees, rural areas","2","Male","2013","2013","6121","Value","3023","Labour force survey","%","37","X","Figure from international organizations","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21133","Share of employment by status of employment, employees, rural areas","2","Male","2014","2014","6121","Value","3023","Labour force survey","%","36","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21133","Share of employment by status of employment, employees, rural areas","2","Male","2015","2015","6121","Value","3023","Labour force survey","%","37","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21133","Share of employment by status of employment, employees, rural areas","2","Male","2018","2018","6121","Value","3023","Labour force survey","%","40","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing Data reference period: Noncalendar year"
"OER","Employment Indicators: Rural","586","Pakistan","21133","Share of employment by status of employment, employees, rural areas","2","Male","2019","2019","6121","Value","3023","Labour force survey","%","39","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing Data reference period: Noncalendar year"
"OER","Employment Indicators: Rural","586","Pakistan","21133","Share of employment by status of employment, employees, rural areas","2","Male","2021","2021","6121","Value","3023","Labour force survey","%","42","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing Data reference period: Noncalendar year"
"OER","Employment Indicators: Rural","586","Pakistan","21133","Share of employment by status of employment, employees, rural areas","3","Female","2006","2006","6121","Value","3023","Labour force survey","%","19","X","Figure from international organizations","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21133","Share of employment by status of employment, employees, rural areas","3","Female","2007","2007","6121","Value","3023","Labour force survey","%","18","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21133","Share of employment by status of employment, employees, rural areas","3","Female","2008","2008","6121","Value","3023","Labour force survey","%","17","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21133","Share of employment by status of employment, employees, rural areas","3","Female","2009","2009","6121","Value","3023","Labour force survey","%","15","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21133","Share of employment by status of employment, employees, rural areas","3","Female","2010","2010","6121","Value","3023","Labour force survey","%","14","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21133","Share of employment by status of employment, employees, rural areas","3","Female","2011","2011","6121","Value","3023","Labour force survey","%","15","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21133","Share of employment by status of employment, employees, rural areas","3","Female","2013","2013","6121","Value","3023","Labour force survey","%","19","X","Figure from international organizations","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21133","Share of employment by status of employment, employees, rural areas","3","Female","2014","2014","6121","Value","3023","Labour force survey","%","20","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21133","Share of employment by status of employment, employees, rural areas","3","Female","2015","2015","6121","Value","3023","Labour force survey","%","19","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21133","Share of employment by status of employment, employees, rural areas","3","Female","2018","2018","6121","Value","3023","Labour force survey","%","21","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing Data reference period: Noncalendar year"
"OER","Employment Indicators: Rural","586","Pakistan","21133","Share of employment by status of employment, employees, rural areas","3","Female","2019","2019","6121","Value","3023","Labour force survey","%","15","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing Data reference period: Noncalendar year"
"OER","Employment Indicators: Rural","586","Pakistan","21133","Share of employment by status of employment, employees, rural areas","3","Female","2021","2021","6121","Value","3023","Labour force survey","%","18","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing Data reference period: Noncalendar year"
"OER","Employment Indicators: Rural","586","Pakistan","21135","Share of employment by status of employment, self-employed, rural areas","1","Total","2006","2006","6199","Value","3023","Labour force survey","1000 No","69.6","X","Figure from international organizations","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
